Plot_ID,AOS_year,AOS_pest,AOS_severity,Burn_status,dNBR_count,dNBR_mean,dNBR_median,dNBR_min,dNBR_max,dNBR_range,Fire_ID,Fire_Name,CBI_A,CBI_B,CBI_C,CBC_D,CBI_US,CBI_OS,CBI_TOT,Elevation,Aspect,Slope_%,UTM_E,UTM_N,UTM_Zone,Sam_SPEC_CD_1,Sam_SPEC_PCT_1,Sam_SPEC_CD_2,Sam_SPEC_PCT_2,Sam_SPEC_CD_3,Sam_SPEC_PCT_3,satellite,PLI_PC,SX_PC,BL_PC,FDI_PC,SB_PC,SE_PC,AT_PC,ACT_PC,conifer_PC,broadleaf_PC,CBI_dNBR_VRI_March2021_csv_new_test,CBI_dNBR_VRI_March2021_csv_AOS_YEAR,CBI_dNBR_VRI_March2021_csv_AOS_FHF,CBI_dNBR_VRI_March2021_csv_AOS_SEV,BUFF_DIST,FEATURE_ID,MAP_ID,POLYGON_ID,OPENING_IND,POLYGON_AREA,SURFACE_EXPRESSION,MODIFYING_PROCESS,SITE_POSITION_MESO,SOIL_NUTRIENT_REGIME,BCLCS_LEVEL_2,BCLCS_LEVEL_3,BCLCS_LEVEL_4,BCLCS_LEVEL_5,REFERENCE_YEAR,ATTRIBUTION_BASE_DATE,PROJECTED_DATE,SHRUB_HEIGHT,SHRUB_CROWN_CLOSURE,SHRUB_COVER_PATTERN,HERB_COVER_TYPE,HERB_COVER_PATTERN,HERB_COVER_PCT,BRYOID_COVER_PCT,NON_VEG_COVER_PATTERN_1,NON_VEG_COVER_PCT_1,NON_VEG_COVER_TYPE_1,NON_VEG_COVER_PATTERN_2,NON_VEG_COVER_PCT_2,NON_VEG_COVER_TYPE_2,NON_VEG_COVER_PATTERN_3,NON_VEG_COVER_PCT_3,NON_VEG_COVER_TYPE_3,NON_VEG_COVER_SUM,LAND_COVER_CLASS_CD_1,EST_COVERAGE_PCT_1,SOIL_MOISTURE_REGIME_1,LAND_COVER_CLASS_CD_2,EST_COVERAGE_PCT_2,SOIL_MOISTURE_REGIME_2,LAND_COVER_CLASS_CD_3,EST_COVERAGE_PCT_3,SOIL_MOISTURE_REGIME_3,ORG_UNIT_CODE,BEC_ZONE_CODE,BEC_SUBZONE,BEC_VARIANT,BEC_PHASE,EARLIEST_NONLOGGING_DIST_TYPE,EARLIEST_NONLOGGING_DIST_DATE,STAND_PERCENTAGE_DEAD,FREE_TO_GROW_IND,HARVEST_DATE,QUAD_DIAM_125,EST_SITE_INDEX_SPECIES_CD,EST_SITE_INDEX,CROWN_CLOSURE,CROWN_CLOSURE_CLASS_CD,SITE_INDEX,BASAL_AREA,VRI_LIVE_STEMS_PER_HA,VRI_DEAD_STEMS_PER_HA,TREE_COVER_PATTERN,VERTICAL_COMPLEXITY,SPECIES_CD_1,SPECIES_PCT_1,SPECIES_CD_2,SPECIES_PCT_2,SPECIES_CD_3,SPECIES_PCT_3,SPECIES_CD_4,SPECIES_PCT_4,SPECIES_CD_5,SPECIES_PCT_5,SPECIES_CD_6,SPECIES_PCT_6,PROJ_AGE_1,PROJ_AGE_CLASS_CD_1,PROJ_AGE_2,PROJ_AGE_CLASS_CD_2,PROJ_HEIGHT_1,PROJ_HEIGHT_CLASS_CD_1,PROJ_HEIGHT_2,PROJ_HEIGHT_CLASS_CD_2,LIVE_VOL_PER_HA_SPP1_125,LIVE_VOL_PER_HA_SPP2_125,LIVE_VOL_PER_HA_SPP3_125,LIVE_VOL_PER_HA_SPP4_125,LIVE_STAND_VOLUME_125,DEAD_STAND_VOLUME_125,WHOLE_STEM_BIOMASS_PER_HA,BRANCH_BIOMASS_PER_HA,FOLIAGE_BIOMASS_PER_HA,BARK_BIOMASS_PER_HA
BS088,2007,IBM,S,Low,7,-0.105535337,-0.103500187,-0.122034848,-0.07818079,0.043854058,R11498,Shovel,0,0,0,0,0,0,0,1143.774902,194,24,372913,6016699,10,PLI,95,SX,5, ,0,Sentinel 2,95,5,0,0,0,0,0,0,100,0,100,2007,IBM,S,30,13512749,093K026,86936824,Y,43.3,N,N,M,C,T,U,TC,OP,2012,2016-01-26,2016-01-01,0.5,10,4,,,,,,,,,,,,,,0,TC,100,4,,,,,,,DVA,SBS,mc,2,,,,,Y,1976-08-31,16.043,,,60,6,17.1,22.20616,1522,0,8,1,PLI,95,SX,5,,,,,,,,,40,2,40,2,13.2,2,13,2,59.687,2.958,,,62.645,,48.432,5.532,4.767,4.836
BS089,, , ,Low,7,-0.026818241,-0.026574373,-0.052168667,-7.99E-06,0.05216068,R11498,Shovel,0,0,0,0,0,0,0,1151.901855,140,5,375478,6017327,10,PLI,80,SX,10,BL,10,Sentinel 2,80,10,0,10,0,0,0,0,100,0,100,,,,30,13221075,093K026,99317214,Y,2,N,N,L,C,N,U,SL,DE,2012,2016-01-25,2016-01-01,1,65,8,,,,,,,,,,,,,,0,SL,100,4,,,,,,,DVA,SBS,mc,2,,,,,Y,1976-05-31,14.488,,,5,0,18.6,6.33201,800,1,9,3,SX,85,BL,15,,,,,,,,,39,2,39,2,9.6,1,9.4,1,3.835,1.079,,,4.914,,8.331,1.731,1.066,0.963
BS089,, , ,Low,7,-0.026818241,-0.026574373,-0.052168667,-7.99E-06,0.05216068,R11498,Shovel,0,0,0,0,0,0,0,1151.901855,140,5,375478,6017327,10,PLI,80,SX,10,BL,10,Sentinel 2,80,10,0,10,0,0,0,0,100,0,100,,,,30,13527149,093K026,96857232,Y,87.3,N,N,M,C,T,U,TC,OP,2008,2016-01-26,2016-01-01,0.5,15,4,,,,,2,2,RZ,,,,,,,2,TC,100,4,,,,,,,DVA,SBS,mc,2,,,,,Y,1976-05-31,15.269,PLI,18,60,6,18,21.46121,2088,0,8,1,PLI,80,SX,10,BL,10,,,,,,,36,2,36,2,12.7,2,10,1,35.654,0,3.808,,39.462,,43.161,5.558,4.815,4.48
BS090,, , ,High,7,0.718663403,0.714547276,0.69389689,0.756549954,0.062653065,R11498,Shovel,2.4,2.63,2.13,2.2,2.38,2.2,2.33,775.996338,not recorded,not recorded,375077,6017010,10,PLI,80,SX,10,BL,10,Sentinel 2,80,10,0,10,0,0,0,0,100,0,100,,,,30,13527149,093K026,96857232,Y,87.3,N,N,M,C,T,U,TC,OP,2008,2016-01-26,2016-01-01,0.5,15,4,,,,,2,2,RZ,,,,,,,2,TC,100,4,,,,,,,DVA,SBS,mc,2,,,,,Y,1976-05-31,15.269,PLI,18,60,6,18,21.46121,2088,0,8,1,PLI,80,SX,10,BL,10,,,,,,,36,2,36,2,12.7,2,10,1,35.654,0,3.808,,39.462,,43.161,5.558,4.815,4.48
BS091,2006,IBM,S,High,7,-0.035974054,-0.034378394,-0.062232703,0.003318965,0.065551668,R11498,Shovel,2,2.5,2.13,2.1,2.19,2.1,2.17,786.194763,209,10,382626,5988804,10,AT,90,SX,10, ,0,Sentinel 2,0,10,0,0,0,0,90,0,10,90,100,2006,IBM,S,30,13165993,093K017,44326502,N,15.5,N,N,M,C,T,U,TB,OP,2012,2015-10-23,2016-01-01,1,20,8,HE,3,15,,2,5,RZ,,,,,,,5,TB,100,4,,,,,,,DVA,SBS,dw,3,,,,,N,,32.232,,,55,5,15.8,50.000011,600,50,9,2,AT,90,SX,10,,,,,,,,,134,7,134,7,25.3,3,24.5,3,207.379,37.216,,,244.595,,196.564,34.122,8.017,41.34
BS092,2006,IBM,S,Medium,7,-0.172333411,-0.166084126,-0.312043756,-0.084322989,0.227720767,R11498,Shovel,1.8,2.5,1.5,0.4,1.92,0.4,1.5,905.608948,not recorded,not recorded,382512,5998935,10,AT,90,SX,10, ,0,Sentinel 2,0,10,0,0,0,0,90,0,10,90,100,2006,IBM,S,30,13165993,093K017,44326502,N,15.5,N,N,M,C,T,U,TB,OP,2012,2015-10-23,2016-01-01,1,20,8,HE,3,15,,2,5,RZ,,,,,,,5,TB,100,4,,,,,,,DVA,SBS,dw,3,,,,,N,,32.232,,,55,5,15.8,50.000011,600,50,9,2,AT,90,SX,10,,,,,,,,,134,7,134,7,25.3,3,24.5,3,207.379,37.216,,,244.595,,196.564,34.122,8.017,41.34
BS093,2006,IBM,M,High,7,0.450929024,0.446056426,0.418504179,0.510223091,0.091718912,R11498,Shovel,2.83,2.63,2.75,0,2.73,0,1.88,855.391174,221,2,370728,6001438,10,PLI,70,SX,30, ,0,Sentinel 2,70,30,0,0,0,0,0,0,100,0,100,2006,IBM,M,30,13952934,093K016,74647726,N,35,N,N,M,C,T,U,TC,SP,2003,2015-10-15,2016-01-01,0.5,30,8,HE,8,30,,2,4,RZ,2,3,ES,,,,7,TC,100,4,,,,,,,DVA,SBS,dw,3,,,,,Y,2001-01-01,,PLI,18,20,2,18,0,1240,0,9,1,PLI,70,SX,30,,,,,,,,,14,1,14,1,3.9,1,1.2,1,,,,,,,,,,
BS094,2005,IBM,V,High,7,0.500208191,0.499480128,0.461026251,0.530863643,0.069837391,R11498,Shovel,2.5,2.63,2.63,0,2.58,0,1.86,857.789185,flat,0,373706,6001350,10,PLI,90,SX,10, ,0,Sentinel 2,90,10,0,0,0,0,0,0,100,0,100,2005,IBM,V,30,13166101,093K016,90867644,N,29.5,N,N,M,C,T,U,TC,SP,2003,2015-10-16,2016-01-01,0.5,30,8,HE,8,30,,2,3,ES,2,3,RZ,,,,6,TC,100,4,,,,,,,DVA,SBS,dw,3,,,,,Y,2001-01-01,,PLI,18,11,1,18,0,1345,0,9,1,PLI,90,SX,10,,,,,,,,,14,1,14,1,3.9,1,1.2,1,,,,,,,,,,
BS095,2006,IBM,S,Medium,8,-0.182295403,-0.173434943,-0.236675113,-0.121414453,0.115260661,R11498,Shovel,1.1,0.88,0.5,0.8,0.85,0.8,0.83,896.987366,204,22,355152,6006533,10,AT,80,SX,15,PLI,5,Sentinel 2,5,15,0,0,0,0,80,0,20,80,100,2006,IBM,S,30,12732332,093K014,81600361,N,2.4,N,N,M,C,T,U,TB,OP,2012,2015-09-29,2016-01-01,1.5,5,3,HE,3,10,,,,,,,,,,,0,TB,100,4,,,,,,,DND,SBS,dk,,,,,,N,,20.777,,,40,4,15.6,27.16452,773,0,8,2,AT,80,SX,15,PLI,5,,,,,,,84,5,154,8,20.5,3,26.4,3,87.117,34.963,10.576,,132.656,,92.66,15.957,4.629,18.047
BS096,2006,IBM,S,Medium,7,0.027611669,0.002459735,-0.036327124,0.121592104,0.157919228,R11498,Shovel,1.75,1.5,1.5,1.1,1.58,1.1,1.44,909.574524,166,14,355388,6006819,10,AT,70,SX,25,PLI,5,Sentinel 2,5,25,0,0,0,0,70,0,30,70,100,2006,IBM,S,30,12731414,093K014,83210576,N,9.7,N,N,M,C,T,U,TM,OP,2012,2015-09-29,2016-01-01,1.5,3,3,HE,3,3,,,,,,,,,,,0,TM,100,4,,,,,,,DND,SBS,dk,,,,,,N,,20.449,,,50,5,14.8,31.171309,910,40,8,3,AT,70,SX,25,PLI,5,,,,,,,84,5,94,5,19.5,3,22.8,3,81.664,54.641,11.531,,147.836,,98.852,17.232,5.508,18.36
BS096,2006,IBM,S,Medium,7,0.027611669,0.002459735,-0.036327124,0.121592104,0.157919228,R11498,Shovel,1.75,1.5,1.5,1.1,1.58,1.1,1.44,909.574524,166,14,355388,6006819,10,AT,70,SX,25,PLI,5,Sentinel 2,5,25,0,0,0,0,70,0,30,70,100,2006,IBM,S,30,12732485,093K014,84600575,Y,6.5,N,N,M,C,T,U,TC,SP,2009,2015-09-29,2016-01-01,1.5,10,3,HE,8,60,,3,2,ES,,,,,,,2,TC,100,4,,,,,,,DND,SBS,dk,,,,,,N,2000-02-01,,PLI,21,15,1,21,1,3500,0,8,1,PLI,70,AT,20,SX,10,,,,,,,15,1,14,1,5.7,1,6.8,1,,,,,,,,,,
BS097,2006,IBM,S,Medium,7,0.114529785,0.131997794,0.015917718,0.190895483,0.174977764,R11498,Shovel,2.75,2.75,2.63,2.5,2.71,2.5,2.65,989.986389,193,5,360583,6005499,10,PLI,67,SX,30,AT,3,Sentinel 2,67,30,0,0,0,0,3,0,97,3,100,2006,IBM,S,30,13782082,093K015,15270008,N,10.1,N,N,L,D,T,U,TM,SP,2012,2015-02-10,2016-01-01,3,50,6,HE,3,10,,,,,,,,,,,0,TM,70,5,ST,30,5,,,,DND,SBS,dk,,,IBM,2012-01-01,31,N,,22.526,,,15,1,17.9,9.24688,237,125,3,3,SX,50,AT,30,PLI,15,AC,5,,,,,79,4,79,4,22,3,21.6,3,27.759,14.249,11.023,2.184,55.215,23.137,30.075,5.277,2.272,4.417
BS097,2006,IBM,S,Medium,7,0.114529785,0.131997794,0.015917718,0.190895483,0.174977764,R11498,Shovel,2.75,2.75,2.63,2.5,2.71,2.5,2.65,989.986389,193,5,360583,6005499,10,PLI,67,SX,30,AT,3,Sentinel 2,67,30,0,0,0,0,3,0,97,3,100,2006,IBM,S,30,13782280,093K015,10909607,N,154.9,N,N,M,C,T,U,TC,SP,2012,2015-01-30,2016-01-01,1,15,3,HE,3,20,,2,1,RZ,,,,,,,1,TC,100,4,,,,,,,DND,SBS,dk,,,IBM,2012-01-01,83,N,,18.98,,,10,1,14.8,5.08328,194,900,3,3,PLI,67,SX,30,AT,3,,,,,,,82,5,82,5,18.5,2,20.9,3,19.118,8.822,0.425,,28.365,143.035,15.276,2.082,1.5,1.615
BS098,2006,IBM,S,Medium,7,-0.17067181,-0.17175293,-0.189921439,-0.147715241,0.042206198,R11498,Shovel,1.5,1.25,1.13,0.6,1.31,0.6,1.11,932.192078,282,28,361129,6005739,10,AT,50,PLI,40,SX,10,Sentinel 2,40,10,0,0,0,0,50,0,50,50,100,2006,IBM,S,30,13782292,093K015,16529943,N,21.1,N,N,M,C,T,U,TM,SP,2012,2015-02-10,2016-01-01,1.5,10,3,HE,3,10,,,,,,,,,,,0,TM,100,4,,,,,,,DND,SBS,mc,2,,IBM,2012-01-01,63,N,,22.709,,,15,1,17.1,11,291,625,3,2,AT,50,PLI,40,SX,10,,,,,,,79,4,79,4,21.6,3,19.5,3,24.742,28.079,6.6,,59.421,114.591,36.417,5.434,2.404,5.913
BS099,2006,IBM,M,Medium,7,0.177417666,0.185674936,0.095626354,0.223084837,0.127458483,R11498,Shovel,2.3,2.5,2,2.6,2.27,2.6,2.36,946.77594,0,flat,361690,6011278,10,PLI,75,SX,25, ,0,Sentinel 2,75,25,0,0,0,0,0,0,100,0,100,2006,IBM,M,30,10525040,093K025,20643357,Y,15.6,N,N,M,C,T,U,TC,OP,2012,2014-11-19,2016-01-01,1.5,3,3,,,,,2,1,RZ,,,,,,,1,TC,100,3,,,,,,,DND,SBS,mc,2,,I,1934-05-01,31,Y,,23.952,,,40,4,19.6,27.33028,624,275,6,2,PLI,75,SX,25,,,,,,,,,79,4,79,4,23.5,3,24,3,160.32,48.625,,,208.945,88.089,102.77,13.252,10.23,10.452
BS100,2006,IBM,S,Medium,7,-0.09923397,-0.096028239,-0.346346259,0.179181069,0.525527328,R11498,Shovel,2.6,2.5,1.63,2,2.27,2,2.19,931.566956,176,36,361878,6017864,10,PLI,51,SX,49, ,0,Sentinel 2,51,49,0,0,0,0,0,0,100,0,100,2006,IBM,S,30,13593715,093K025,18017227,Y,2.3,,,,,T,U,TC,SP,2012,2014-06-03,2016-01-01,,,,,,,,,,,,,,,,,0,,,,,,,,,,DND,SBS,mc,2,,,,,N,2012-01-13,,PLI,21,11,1,21,,1500,,,,PLI,51,SX,49,,,,,,,,,5,1,5,1,1.1,1,0.2,1,,,,,,,,,,
BS100,2006,IBM,S,Medium,7,-0.09923397,-0.096028239,-0.346346259,0.179181069,0.525527328,R11498,Shovel,2.6,2.5,1.63,2,2.27,2,2.19,931.566956,176,36,361878,6017864,10,PLI,51,SX,49, ,0,Sentinel 2,51,49,0,0,0,0,0,0,100,0,100,2006,IBM,S,30,13593716,093K025,18447192,N,1.8,N,N,M,C,T,U,TM,OP,2012,2015-01-14,2016-01-01,1.5,10,2,HE,3,10,,2,10,RZ,,,,,,,10,TM,90,4,RZ,10,0,,,,DND,SBS,mc,2,,,,,N,,22.237,,,35,3,12.1,24.0257,591,20,6,3,AT,70,SX,15,PLI,15,,,,,,,184,8,184,8,23.2,3,24.4,3,45.148,27.818,29.385,,102.351,,91.773,15.111,5.066,16.902
BS101,2005,IBM,T,Low,7,-0.047211771,-0.040980577,-0.119232088,-0.01900059,0.100231498,R11498,Shovel,1.88,1.13,1,0.3,1.33,0.3,1.03,1065.919556,177,18,361304,6017794,10,PLI,50,SX,45,AT,5,Sentinel 2,50,45,0,0,0,0,5,0,95,5,100,2005,IBM,T,30,13593741,093K025,14867472,Y,87.3,N,N,M,C,T,U,TC,OP,2012,2014-11-12,2016-01-01,,,,HE,3,5,,2,2,RZ,,,,,,,2,TC,100,4,,,,,,,DND,SBS,mc,2,,,,,Y,1980-06-01,15.676,,,55,5,20,22.43907,1995,0,8,3,PLI,50,SX,45,AT,5,,,,,,,34,2,34,2,13.6,2,13.6,2,30.83,14.048,1.455,,46.333,,45.664,6.652,4.444,5.004
BS102,2005,IBM,M,Medium,4,0.866828859,0.878328443,0.81609714,0.89456141,0.07846427,R11498,Shovel,2.9,3,3,2.5,2.96,2.5,2.83,1099.500732,flat,0,362260,6014881,10,BL,60,SX,35,PLI,5,Sentinel 2,5,35,60,0,0,0,0,0,100,0,100,2005,IBM,M,30,13449170,093K025,21185463,N,5,N,N,M,C,T,U,TC,OP,2012,2014-11-14,2016-01-01,1.5,3,2,,,,,2,3,RZ,,,,,,,3,TC,100,4,,,,,,,DND,SBS,mc,2,,,,,N,,22.235,,,50,5,7.4,34.81073,947,20,8,3,BL,60,SX,35,PLI,5,,,,,,,184,8,204,8,20.3,3,24.3,3,102.487,85.411,11.96,,199.858,,98.225,21.623,16.891,12.252
BS103,, , ,Low,7,-0.025128697,-0.029416978,-0.051081955,0.040489793,0.091571748,R11498,Shovel,0,0,0,0,0,0,0,1095.535156,flat,0,362828,6015681,10,PLI,70,SX,30, ,0,Sentinel 2,70,30,0,0,0,0,0,0,100,0,100,,,,30,13591820,093K025,22865957,Y,63,N,N,M,C,T,U,TC,DE,2013,2014-11-14,2016-01-01,,,,,,,,2,3,RZ,,,,,,,3,TC,100,4,,,,,,,DND,SBS,mc,2,,,,,Y,1979-06-01,19.368,PLI,21,70,7,21,19.307781,1731,0,8,2,PLI,70,SX,30,,,,,,,,,31,2,24,2,13.5,2,8.5,1,54.04,0,,,54.04,,32.671,3.876,3.227,3.28
BS104,, , ,Low,7,-0.04028655,-0.040762007,-0.052258253,-0.029339075,0.022919178,R11498,Shovel,0,0,0,0,0,0,0,1056.047729,flat,0,362476,6015710,10,PLI,70,SX,30, ,0,Sentinel 2,70,30,0,0,0,0,0,0,100,0,100,,,,30,13591820,093K025,22865957,Y,63,N,N,M,C,T,U,TC,DE,2013,2014-11-14,2016-01-01,,,,,,,,2,3,RZ,,,,,,,3,TC,100,4,,,,,,,DND,SBS,mc,2,,,,,Y,1979-06-01,19.368,PLI,21,70,7,21,19.307781,1731,0,8,2,PLI,70,SX,30,,,,,,,,,31,2,24,2,13.5,2,8.5,1,54.04,0,,,54.04,,32.671,3.876,3.227,3.28
BS105,2006,IBM,S,Medium,6,0.451751272,0.482769743,0.340019792,0.519823611,0.179803818,R11498,Shovel,2.6,2,2.88,2.3,2.5,2.3,2.44,1179.856689,267,9,361778,6015462,10,SX,70,BL,30, ,0,Sentinel 2,0,70,30,0,0,0,0,0,100,0,100,2006,IBM,S,30,10519501,093K025,18185763,N,6.9,N,N,M,C,T,U,TC,OP,2012,2014-11-14,2016-01-01,1,5,3,,,,,2,3,RZ,2,3,ES,,,,6,TC,100,3,,,,,,,DND,SBS,mc,2,,,,,N,,28.123,,,45,4,6.4,36.92355,748,20,8,3,SX,70,BL,30,,,,,,,,,274,9,254,9,26.2,3,23.2,3,178.039,68.557,,,246.596,,116.188,24.805,16.507,13.795
BS106,2006,IBM,M,Medium,8,0.473279152,0.4558274,0.419715852,0.547572374,0.127856523,R11498,Shovel,1.9,2.5,1.88,2.1,2.08,2.1,2.08,929.551514,186,20,356215,6012285,10,SE,75,BL,15,PLI,10,Sentinel 2,10,0,15,0,0,75,0,0,100,0,100,2006,IBM,M,30,13785401,093K024,87073723,N,5.6,N,N,M,D,T,U,TC,OP,2012,2014-12-09,2016-01-01,3,10,3,,,,,,,,,,,,,,0,TC,100,5,,,,,,,DND,SBS,mc,2,,,,,N,,39.182,,,45,4,9.4,32.937309,301,35,8,3,SE,75,BL,15,PLI,10,,,,,,,288,9,292,9,26.5,3,22.6,3,176.606,31.654,23.613,,231.873,,110.381,21.47,13.417,12.471
BS106,2006,IBM,M,Medium,8,0.473279152,0.4558274,0.419715852,0.547572374,0.127856523,R11498,Shovel,1.9,2.5,1.88,2.1,2.08,2.1,2.08,929.551514,186,20,356215,6012285,10,SE,75,BL,15,PLI,10,Sentinel 2,10,0,15,0,0,75,0,0,100,0,100,2006,IBM,M,30,13784577,093K024,87154035,Y,53.3,N,N,M,C,T,U,TC,DE,2013,2015-01-26,2016-01-01,1,3,4,,,,,2,1,RZ,,,,,,,1,TC,100,4,,,,,,,DND,SBS,mc,2,,,,,Y,1978-06-01,18.8,PLI,18,70,7,18,26.302,1223,5,8,2,PLI,90,SX,5,BL,5,,,,,,,31,2,31,2,11,2,11,2,71.556,0.109,3.511,,75.176,,43.642,5.186,4.547,4.424
BS107,2005,IBM,S,Medium,8,0.685481764,0.692560166,0.624377012,0.76168257,0.137305558,R11498,Shovel,2.75,2.25,2.13,2.5,2.38,2.5,2.41,849.195618,31,8,359853,6012252,10,SX,50,PLI,40,BL,10,Sentinel 2,40,50,10,0,0,0,0,0,100,0,100,2005,IBM,S,30,10525333,093K025,8443913,N,5.1,N,N,L,C,T,U,TC,OP,2012,2014-11-05,2016-01-01,,,,HE,3,10,,2,8,RZ,1,3,GP,,,,11,TC,100,4,,,,,,,DND,SBS,mc,2,,,,,N,,22.997,,,35,3,8.9,25.924419,697,150,8,3,SX,50,PLI,45,BL,5,,,,,,,184,8,184,8,24.4,3,23.1,3,86.847,89.062,7.041,,182.95,,91.71,14.214,9.778,9.711
BS107,2005,IBM,S,Medium,8,0.685481764,0.692560166,0.624377012,0.76168257,0.137305558,R11498,Shovel,2.75,2.25,2.13,2.5,2.38,2.5,2.41,849.195618,31,8,359853,6012252,10,SX,50,PLI,40,BL,10,Sentinel 2,40,50,10,0,0,0,0,0,100,0,100,2005,IBM,S,30,10525183,093K025,7113654,Y,39.2,N,N,M,C,T,U,TC,OP,2012,2014-12-03,2016-01-01,1,3,3,HE,3,3,,2,4,RZ,,,,,,,4,TC,100,4,,,,,,,DND,SBS,mc,2,,,,,Y,1978-06-01,,SX,22,55,5,22,20,2833,0,8,1,SX,50,PLI,40,BL,10,,,,,,,26,2,32,2,8.5,1,14.9,2,,,,,,,,,,
BS111,2006,IBM,L,High,8,0.748361275,0.78273648,0.61963433,0.812413812,0.192779481,R11796,Verdun,3,2.75,2.75,2.7,2.83,2.7,2.79,956.218628,flat,0,324106,5971246,10,SX,60,PLI,40, ,0,Sentinel 2,40,60,0,0,0,0,0,0,100,0,100,2006,IBM,L,30,13997090,093F082,8068854,N,13.6,N,N,F,B,N,U,HF,OP,2012,2016-01-26,2016-01-01,0.4,20,3,HF,7,60,,2,3,RZ,,,,,,,3,HF,100,3,,,,,,,DND,SBS,dk,,,IBM,2012-01-01,83,N,,18.576,SX,16,5,0,14.5,2.06882,97,400,3,3,SX,60,PLI,40,,,,,,,,,79,4,79,4,17.9,2,18,2,4.873,4.925,,,9.798,53.159,5.458,0.846,0.554,0.573
BS111,2006,IBM,L,High,8,0.748361275,0.78273648,0.61963433,0.812413812,0.192779481,R11796,Verdun,3,2.75,2.75,2.7,2.83,2.7,2.79,956.218628,flat,0,324106,5971246,10,SX,60,PLI,40, ,0,Sentinel 2,40,60,0,0,0,0,0,0,100,0,100,2006,IBM,L,30,13504083,093F082,4648773,N,24.3,U,N,L,C,T,U,TC,SP,2012,2016-01-04,2016-01-01,1,30,3,HE,3,30,,,,,,,,,,,0,TC,100,5,,,,,,,DND,SBS,dk,,,IBM,2012-01-01,41,N,,25.723,,,20,2,10.4,18.76071,392,400,8,4,SX,95,BL,5,,,,,,,,,164,8,154,8,24.9,3,23.8,3,107.094,6.664,,,113.758,77.048,51.698,10.415,5.812,5.799
BS112,2006,IBM,L,High,8,0.804637656,0.813788176,0.67012763,0.857624769,0.187497139,R11796,Verdun,2.75,2.63,2.63,0,2.67,0,1.88,937.23999,flat,0,325125,5971864,10,PLI,50,SX,40,BL,10,Sentinel 2,50,40,10,0,0,0,0,0,100,0,100,2006,IBM,L,30,13292827,093F082,13549250,Y,21.3,N,N,M,C,T,U,TC,SP,2011,2016-01-06,2016-01-01,0.5,30,3,HF,3,50,,2,2,ES,,,,,,,2,TC,100,4,,,,,,,DND,SBS,dk,,,,,,N,2005-08-02,,PLI,20,10,1,20,1,8486,0,9,1,PLI,70,SX,30,,,,,,,,,11,1,11,1,2.9,1,0.8,1,,,,,,,,,,
BS113,2006,IBM,S,Medium,7,0.473685201,0.486832231,0.398564994,0.523688614,0.12512362,R11796,Verdun,2.3,2.5,1.88,2.2,2.23,2.2,2.22,1053.239136,343,5,332175,5973672,10,SX,75,BL,20,PLI,5,Sentinel 2,5,75,20,0,0,0,0,0,100,0,100,2006,IBM,S,30,13108504,093F083,56020468,N,10.7,N,N,M,C,T,U,TC,SP,2012,2015-07-13,2016-01-01,0.3,2,3,HE,8,35,,,,,,,,,,,0,TC,100,4,,,,,,,DND,SBS,dk,,,IBM,2012-01-01,45,N,,36.149,,,20,2,10.3,17.805981,313,300,8,4,SX,75,BL,20,PLI,5,,,,,,,181,8,104,6,26.3,3,14.6,2,83.558,10.498,6.878,,100.934,114.033,47.026,9.31,5.65,5.32
BS114,2006,IBM,L,High,7,0.819564564,0.797117054,0.779448032,0.892071605,0.112623572,R11796,Verdun,2.75,2.38,2.5,0,2.54,0,1.79,1044.729614,290,5,334046,5968643,10,PLI,100, ,0, ,0,Sentinel 2,100,0,0,0,0,0,0,0,100,0,100,2006,IBM,L,30,13990082,093F083,67287236,Y,58.5,N,N,M,C,T,U,TC,SP,2012,2015-10-08,2016-01-01,0.5,3,6,HE,8,70,,2,1,RZ,3,1,ES,,,,2,TC,100,4,,,,,,,DND,SBS,dk,,,,,,N,2001-08-31,,PLI,18,15,1,18,1,1200,0,8,1,PLI,100,,,,,,,,,,,15,1,,,4.3,1,,,,,,,,,,,,
BS115,2006,IBM,L,High,4,0.779640168,0.781532347,0.753849506,0.801646471,0.047796965,R11796,Verdun,2.88,2.63,2.63,0,2.71,0,1.91,1098.371704,240,10,333539,5968899,10,PLI,42,SX,38,BL,20,Sentinel 2,42,38,20,0,0,0,0,0,100,0,100,2006,IBM,L,30,13994630,093F083,64187638,Y,5.4,N,N,M,C,T,U,TC,SP,2007,2015-07-13,2016-01-01,0.5,5,6,HE,8,80,,3,3,RZ,,,,,,,3,TC,100,4,,,,,,,DND,SBS,dk,,,,,,N,2002-02-01,,PLI,18,10,1,18,1,2120,0,8,1,PLI,42,SX,38,BL,20,,,,,,,12,1,12,1,3.1,1,0.8,1,,,,,,,,,,
