"OPENING_ID","BroadBurn","DebrisBurn","DebrisMade","DebrisPiled","Soil","WildBurn","FireID"
1260823,0,0,0,0,0,0,"R21721"
1260824,0,0,0,0,0,0,"R21721"
1260825,0,0,0,0,0,0,"R21721"
1261153,0,0,0,0,0,0,"G41607"
1262457,0,0,0,0,0,0,"R21721"
1262458,0,0,0,0,0,0,"R21721"
1265750,0,0,0,0,0,0,"G41607"
1267130,0,0,0,0,0,0,"R21721"
1273850,0,0,0,0,0,0,"R11796"
1273851,0,0,0,0,0,0,"R11796"
1273852,0,0,0,0,0,0,"R11796"
1279770,0,0,0,0,0,0,"R21721"
1279771,0,0,0,0,0,0,"R21721"
1279772,0,0,0,0,0,0,"R21721"
1279773,0,0,0,0,0,0,"R21721"
1279774,0,0,0,0,0,0,"R21721"
1279775,0,0,0,0,0,0,"R21721"
1279776,0,0,0,0,0,0,"R21721"
1279790,0,0,0,0,0,0,"R21721"
1279791,0,0,0,0,0,0,"R21721"
1279792,0,0,0,0,0,0,"R21721"
1279793,0,0,0,0,0,0,"R21721"
1279794,0,0,0,0,0,0,"R21721"
1279795,0,0,0,0,0,0,"R21721"
1279796,0,0,0,0,0,0,"R21721"
1279797,0,0,0,0,0,0,"R21721"
1279798,0,0,0,0,0,0,"R21721"
1279799,0,0,0,0,0,0,"R21721"
1279800,0,0,0,0,0,0,"R21721"
1279801,0,0,0,0,0,0,"R21721"
1279802,0,0,0,0,0,0,"R21721"
1279803,0,0,0,0,0,0,"R21721"
1279804,0,0,0,0,0,0,"R21721"
1279805,0,0,0,0,0,0,"R21721"
1280210,0,0,0,0,0,0,"R11498"
1280211,0,0,0,0,0,0,"R11498"
1280212,0,0,0,0,0,0,"R11498"
1283210,0,0,0,0,0,0,"R21721"
1283211,0,0,0,0,0,0,"R21721"
1283212,0,0,0,0,0,0,"R21721"
1294350,0,0,0,0,0,0,"R21721"
1304250,0,0,0,0,0,0,"R11796"
1304278,0,0,0,0,0,0,"R11796"
1304286,0,0,0,0,0,0,"R11796"
1304291,0,0,0,0,0,0,"R11796"
1304310,0,0,0,0,0,0,"R11796"
1304370,0,0,0,0,0,0,"R11796"
1304693,0,0,0,0,0,0,"R11796"
1304810,0,0,0,0,0,0,"R21721"
1304811,0,0,0,0,0,0,"R21721"
1304850,0,0,0,0,0,0,"R21721"
1304870,0,0,0,0,0,0,"R21721"
1304871,0,0,0,0,0,0,"R21721"
1304872,0,0,0,0,0,0,"R21721"
1304873,0,0,0,0,0,0,"R21721"
1304874,0,0,0,0,0,0,"R21721"
1304875,0,0,0,0,0,0,"R21721"
1304876,0,0,0,0,0,0,"R21721"
1304877,0,0,0,0,0,0,"R21721"
1304878,0,0,0,0,0,0,"R21721"
1304879,0,0,0,0,0,0,"R21721"
1304880,0,0,0,0,0,0,"R21721"
1304881,0,0,0,0,0,0,"R21721"
1304882,0,0,0,0,0,0,"R21721"
1305915,0,0,0,0,0,0,"R21721"
1305930,0,0,0,0,0,0,"R21721"
1309170,0,0,0,0,0,0,"R21721"
1310930,0,0,0,0,0,0,"R21721"
1310931,0,0,0,0,0,0,"R21721"
1310932,0,0,0,0,0,0,"R21721"
1310933,0,0,0,0,0,0,"R21721"
1313810,0,0,0,0,0,0,"R11498"
1313811,0,0,0,0,0,0,"R11498"
1313830,0,0,0,0,0,0,"R11498"
1314690,0,0,0,0,0,0,"R11498"
1315308,0,0,0,0,0,0,"R11498"
1315570,0,0,0,0,0,0,"R11796"
1315690,0,0,0,0,0,0,"R11498"
1315691,0,0,0,0,0,0,"R11498"
1315692,0,0,0,0,0,0,"R11498"
1316730,0,0,0,0,0,0,"R21721"
1316822,0,0,0,0,0,0,"R21721"
1317913,0,0,0,0,0,0,"R11498"
1319118,0,0,0,0,0,0,"R11796"
1319231,0,0,0,0,0,0,"R11796"
1319717,0,0,0,0,0,0,"R11498"
1319718,0,0,0,0,0,0,"R11498"
1319733,0,0,0,0,0,0,"R11498"
1319812,0,0,0,0,0,0,"R11796"
1320270,0,0,0,0,0,0,"R11796"
1321451,0,0,0,0,0,0,"G41607"
1321931,0,0,0,0,0,0,"G41607"
1322931,0,0,0,0,0,0,"R11796"
1326451,0,0,0,0,0,0,"R11796"
1328570,0,0,0,0,0,0,"R21721"
1329230,0,0,0,0,0,0,"R21721"
1329570,0,0,0,0,0,0,"R11796"
1329571,0,0,0,0,0,0,"R11796"
1329572,0,0,0,0,0,0,"R11796"
1348510,0,0,0,0,0,0,"G41607"
1348691,0,0,0,0,0,0,"G41607"
1349712,0,0,0,0,0,0,"R11498"
1350956,0,0,0,0,0,0,"R11498"
1355011,0,0,0,0,0,0,"R11498"
1358691,0,0,0,0,0,0,"R11498"
1363990,0,0,0,0,0,0,"G41607"
1365970,0,0,0,0,0,0,"R11498"
1366010,0,0,0,0,0,0,"R11498"
1370330,0,0,0,0,0,0,"R11498"
1370371,0,0,0,0,0,0,"R11498"
1371690,0,0,0,0,0,0,"R11498"
1371732,0,0,0,0,0,0,"R11498"
1371771,0,0,0,0,0,0,"R11498"
1371790,0,0,0,0,0,0,"R11498"
1372651,0,0,0,0,0,0,"R11498"
1381615,0,0,0,0,0,0,"R11498"
1384692,0,0,0,0,0,0,"R11498"
1384959,0,0,0,0,0,0,"R11498"
1384960,0,0,0,0,0,0,"R11498"
1384961,0,0,0,0,0,0,"R11498"
1384962,0,0,0,0,0,0,"R11498"
1384963,0,0,0,0,0,0,"R11498"
1384990,0,0,0,0,0,0,"R11498"
1385750,0,0,0,0,0,0,"R11498"
1386840,0,0,0,0,0,0,"R11498"
1386901,0,0,0,0,0,0,"R11921"
1387410,0,0,0,0,0,0,"R11498"
1391590,0,0,0,0,0,0,"R11498"
1395210,0,0,0,0,0,0,"R11498"
1412550,0,0,0,0,0,0,"R21721"
1412595,0,0,0,0,0,0,"R11796"
1412913,0,0,0,0,0,0,"R21721"
1413930,0,0,0,0,0,0,"R21721"
1413931,0,0,0,0,0,0,"R21721"
1413932,0,0,0,0,0,0,"R21721"
1413933,0,0,0,0,0,0,"R21721"
1413934,0,0,0,0,0,0,"R21721"
1413935,0,0,0,0,0,0,"R21721"
1413936,0,0,0,0,0,0,"R21721"
1413937,0,0,0,0,0,0,"R21721"
1413938,0,0,0,0,0,0,"R21721"
1413939,0,0,0,0,0,0,"R21721"
1413940,0,0,0,0,0,0,"R21721"
1413942,0,0,0,0,0,0,"R21721"
1413943,0,0,0,0,0,0,"R21721"
1413990,0,0,0,0,0,0,"R21721"
1413991,0,0,0,0,0,0,"R21721"
1413992,0,0,0,0,0,0,"R21721"
1413993,0,0,0,0,0,0,"R21721"
1413994,0,0,0,0,0,0,"R21721"
1413995,0,0,0,0,0,0,"R21721"
1413996,0,0,0,0,0,0,"R21721"
1413997,0,0,0,0,0,0,"R21721"
1413998,0,0,0,0,0,0,"R21721"
1413999,0,0,0,0,0,0,"R21721"
1414000,0,0,0,0,0,0,"R21721"
1414910,0,0,0,0,0,0,"R21721"
1415450,0,0,0,0,0,0,"R21721"
1415691,0,0,0,0,0,0,"R21721"
1415870,0,0,0,0,0,0,"R21721"
1416014,0,0,0,0,0,0,"R21721"
1416750,0,0,0,0,0,0,"R21721"
1417270,0,0,0,0,0,0,"R21721"
1417510,0,0,0,0,0,0,"R21721"
1417511,0,0,0,0,0,0,"R21721"
1417512,0,0,0,0,0,0,"R21721"
1417514,0,0,0,0,0,0,"R21721"
1417610,0,0,0,0,0,0,"R21721"
1418631,0,0,0,0,0,0,"R21721"
1421490,0,0,0,0,0,0,"R21721"
1421491,0,0,0,0,0,0,"R21721"
1421492,0,0,0,0,0,0,"R21721"
1421493,0,0,0,0,0,0,"R21721"
1423530,0,0,0,0,0,0,"R11796"
1426191,0,0,0,0,0,0,"R11796"
1426270,0,0,0,0,0,0,"R11796"
1426370,0,0,0,0,0,0,"R11796"
1426371,0,0,0,0,0,0,"R11796"
1426790,0,0,0,0,0,0,"R21721"
1426890,0,0,0,0,0,0,"R21721"
1430010,0,0,0,0,0,0,"R11796"
1430011,0,0,0,0,0,0,"R11796"
1430012,0,0,0,0,0,0,"R11796"
1430013,0,0,0,0,0,0,"R11796"
1439571,0,0,0,0,0,0,"R11498"
1439591,0,0,0,0,0,0,"R11498"
1447110,0,0,0,0,0,0,"R11796"
1447268,0,0,0,0,0,0,"R11796"
1447269,0,0,0,0,0,0,"R11796"
1447270,0,0,0,0,0,0,"R11796"
1447271,0,0,0,0,0,0,"R11796"
1447272,0,0,0,0,0,0,"R11796"
1447273,0,0,0,0,0,0,"R11796"
1447275,0,0,0,0,0,0,"R11796"
1447276,0,0,0,0,0,0,"R11796"
1453832,0,0,0,0,0,0,"R21721"
1456630,0,0,0,0,0,0,"R21721"
1456634,0,0,0,0,0,0,"R21721"
1456650,0,0,0,0,0,0,"R21721"
1456651,0,0,0,0,0,0,"R21721"
1456652,0,0,0,0,0,0,"R21721"
1456672,0,0,0,0,0,0,"R21721"
1456673,0,0,0,0,0,0,"R21721"
1456675,0,0,0,0,0,0,"R21721"
1456676,0,0,0,0,0,0,"R21721"
1456677,0,0,0,0,0,0,"R21721"
1456678,0,0,0,0,0,0,"R21721"
1456679,0,0,0,0,0,0,"R21721"
1458854,0,0,0,0,0,0,"R11498"
1459150,0,0,0,0,0,0,"R11921"
1459151,0,0,0,0,0,0,"R11921"
1459153,0,0,0,0,0,0,"R11921"
1459239,0,0,0,0,0,0,"R11921"
1464431,0,0,0,0,0,0,"R21721"
1468492,0,0,0,0,0,0,"R21721"
1468497,0,0,0,0,0,0,"R21721"
1470851,0,0,0,0,0,0,"R11921"
1470950,0,0,0,0,0,0,"R11921"
1476091,0,0,0,0,0,0,"R21721"
1479451,0,0,0,0,0,0,"R21721"
1483551,0,0,0,0,0,0,"R11796"
1493510,0,0,0,0,0,0,"R11796"
1493511,0,0,0,0,0,0,"R11796"
1494450,0,0,0,0,0,0,"R21721"
1494530,0,0,0,0,0,0,"R21721"
1494590,0,0,0,0,0,0,"R21721"
1494611,0,0,0,0,0,0,"R21721"
1497690,0,0,0,0,0,0,"R11498"
1498791,0,0,0,0,0,0,"R11498"
1504590,0,0,0,0,0,0,"C10970"
1507852,0,0,0,0,0,0,"R11498"
1510291,0,0,0,0,0,0,"G41607"
1510292,0,0,0,0,0,0,"G41607"
1510293,0,0,0,0,0,0,"G41607"
1512370,0,0,0,0,0,0,"R11498"
1514910,0,0,0,0,0,0,"G41607"
1514912,0,0,0,0,0,0,"G41607"
1514914,0,0,0,0,0,0,"G41607"
1514915,0,0,0,0,0,0,"G41607"
1517851,0,0,0,0,0,0,"R11498"
1517853,0,0,0,0,0,0,"R11498"
1517855,0,0,0,0,0,0,"R11498"
1518691,0,0,0,0,0,0,"R11796"
1518711,0,0,0,0,0,0,"R11796"
1518712,0,0,0,0,0,0,"R11796"
1518754,0,0,0,0,0,0,"R11796"
1518764,0,0,0,0,0,0,"R11796"
1524631,0,0,0,0,0,0,"R21721"
1524657,0,0,0,0,0,0,"R21721"
1524663,0,0,0,0,0,0,"R21721"
1525291,0,0,0,0,0,0,"R21721"
1525292,0,0,0,0,0,0,"R21721"
1525293,0,0,0,0,0,0,"R21721"
1526790,0,0,0,0,0,0,"R21721"
1528751,0,0,0,0,0,0,"R11498"
1529590,0,0,0,0,0,0,"R11796"
1530211,0,0,0,0,0,0,"R21721"
1536850,0,0,0,0,0,0,"R11498"
1539430,0,0,0,0,0,0,"R21721"
1540692,0,0,0,0,0,0,"R11921"
1540696,0,0,0,0,0,0,"R11921"
1540832,0,0,0,0,0,0,"R11498"
1540990,0,0,0,0,0,0,"R11921"
1543170,0,0,0,0,0,0,"R11498"
1543391,0,0,0,0,0,0,"R11498"
1543392,0,0,0,0,0,0,"R11498"
1552951,0,0,0,0,0,0,"R11498"
1559755,0,0,0,0,0,0,"R11498"
1561115,0,0,0,0,0,0,"R11498"
1561135,0,0,0,0,0,0,"R11498"
1561375,0,0,0,0,0,0,"R11498"
1561376,0,0,0,0,0,0,"R11498"
1561395,0,0,0,0,0,0,"R11498"
1561396,0,0,0,0,0,0,"R11498"
1561415,0,0,0,0,0,0,"R11498"
1563177,0,0,0,0,0,0,"R21721"
1563178,0,0,0,0,0,0,"R21721"
1563179,0,0,0,0,0,0,"R21721"
1563275,0,0,0,0,0,0,"R21721"
1563295,0,0,0,0,0,0,"R21721"
1563315,0,0,0,0,0,0,"R21721"
1563316,0,0,0,0,0,0,"R21721"
1563335,0,0,0,0,0,0,"R21721"
1563355,0,0,0,0,0,0,"R21721"
1563375,0,0,0,0,0,0,"R21721"
1563395,0,0,0,0,0,0,"R21721"
1563415,0,0,0,0,0,0,"R21721"
1563835,0,0,0,0,0,0,"R11498"
1564816,0,0,0,0,0,0,"R11498"
1564855,0,0,0,0,0,0,"R11498"
1564856,0,0,0,0,0,0,"R11498"
1564857,0,0,0,0,0,0,"R11498"
1564858,0,0,0,0,0,0,"R11498"
1564859,0,0,0,0,0,0,"R11498"
1564861,0,0,0,0,0,0,"R11498"
1564875,0,0,0,0,0,0,"R11498"
1564897,0,0,0,0,0,0,"R11498"
1564898,0,0,0,0,0,0,"R11498"
1564936,0,0,0,0,0,0,"R11498"
1564937,0,0,0,0,0,0,"R11498"
1565197,0,0,0,0,0,0,"R11498"
1565335,0,0,0,0,0,0,"C10970"
1565818,0,0,0,0,0,0,"R11498"
1572155,0,0,0,0,0,0,"R11498"
1572156,0,0,0,0,0,0,"R11498"
1572157,0,0,0,0,0,0,"R11498"
1572158,0,0,0,0,0,0,"R11498"
1572159,0,0,0,0,0,0,"R11498"
1572160,0,0,0,0,0,0,"R11498"
1572161,0,0,0,0,0,0,"R11498"
1572175,0,0,0,0,0,0,"R11498"
1572176,0,0,0,0,0,0,"R11498"
1572177,0,0,0,0,0,0,"R11498"
1573175,0,0,0,0,0,0,"R11796"
1573215,0,0,0,0,0,0,"R11796"
1573295,0,0,0,0,0,0,"R11796"
1573315,0,0,0,0,0,0,"R11796"
1573316,0,0,0,0,0,0,"R11796"
1573655,0,0,0,0,0,0,"R11796"
1573675,0,0,0,0,0,0,"R11796"
1573777,0,0,0,0,0,0,"R11796"
1573855,0,0,0,0,0,0,"R11796"
1573875,0,0,0,0,0,0,"R11796"
1573977,0,0,0,0,0,0,"R11796"
1574036,0,0,0,0,0,0,"R11796"
1574115,0,0,0,0,0,0,"R11796"
1574156,0,0,0,0,0,0,"R11796"
1574175,0,0,0,0,0,0,"R11796"
1574296,0,0,0,0,0,0,"R21721"
1575275,0,0,0,0,0,0,"R11498"
1576015,0,0,0,0,0,0,"R21721"
1576035,0,0,0,0,0,0,"R21721"
1576235,0,0,0,0,0,0,"R21721"
1576260,0,0,0,0,0,0,"R21721"
1579035,0,0,0,0,0,0,"R11921"
1579099,0,0,0,0,0,0,"R11921"
1579495,0,0,0,0,0,0,"R11796"
1579515,0,0,0,0,0,0,"R11796"
1590136,0,0,0,0,0,0,"R11498"
1591595,0,0,0,0,0,0,"R11498"
1591737,0,0,0,0,0,0,"R11796"
1591755,0,0,0,0,0,0,"R11796"
1596462,0,0,0,0,0,0,"C10970"
1604675,0,0,0,0,0,0,"R11498"
1605357,0,0,0,0,0,0,"R11498"
1605580,0,0,0,0,0,0,"R11498"
1607337,0,0,0,0,0,0,"R21721"
1607471,0,0,0,0,0,0,"R11498"
1607472,0,0,0,0,0,0,"R11498"
1607474,0,0,0,0,0,0,"R11498"
1607476,0,0,0,0,0,0,"R11498"
1609655,0,0,0,0,0,0,"R11498"
1609656,0,0,0,0,0,0,"R11498"
1609660,0,0,0,0,0,0,"R11498"
1610235,0,0,0,0,0,0,"G41607"
1610237,0,0,0,0,0,0,"G41607"
1610716,0,0,0,0,0,0,"G41607"
1610855,0,0,0,0,0,0,"R11498"
1611797,0,0,0,0,0,0,"G41607"
1611867,0,0,0,0,0,0,"R11498"
1612331,0,0,0,0,0,0,"R11498"
1612435,0,0,0,0,0,0,"R11498"
1612963,0,0,0,0,0,0,"R11498"
1612975,0,0,0,0,0,0,"R11498"
1612997,0,0,0,0,0,0,"R11498"
1625776,0,0,0,0,0,0,"R21721"
1627196,0,0,0,0,0,0,"R11498"
1630498,0,0,0,0,0,0,"R11796"
1630499,0,0,0,0,0,0,"R11796"
1632317,0,0,0,0,0,0,"R11796"
1643399,0,0,0,0,0,0,"R11498"
1643405,0,0,0,0,0,0,"R11796"
1643406,0,0,0,0,0,0,"R11796"
1643407,0,0,0,0,0,0,"R11796"
1643536,0,0,0,0,0,0,"R11498"
1643603,0,0,0,0,0,0,"R11498"
1643604,0,0,0,0,0,0,"R11498"
1643605,0,0,0,0,0,0,"R11498"
1643606,0,0,0,0,0,0,"R11498"
1643610,0,0,0,0,0,0,"R11498"
1644023,0,0,0,0,0,0,"R11796"
1645634,0,0,0,0,0,0,"R11796"
1646063,0,0,0,0,0,0,"R11498"
1646117,0,0,0,0,0,0,"R11498"
1646118,0,0,0,0,0,0,"R11498"
1646130,0,0,0,0,0,0,"R11498"
1646133,0,0,0,0,0,0,"R11498"
1646143,0,0,0,0,0,0,"R11498"
1646144,0,0,0,0,0,0,"R11498"
1646146,0,0,0,0,0,0,"R11498"
1646147,0,0,0,0,0,0,"R11498"
1646151,0,0,0,0,0,0,"R11498"
1646154,0,0,0,0,0,0,"R11498"
1646155,0,0,0,0,0,0,"R11498"
1646390,0,0,0,0,0,0,"C10970"
1646404,0,0,0,0,0,0,"C10970"
1646405,0,0,0,0,0,0,"C10970"
1646406,0,0,0,0,0,0,"C10970"
1646407,0,0,0,0,0,0,"C10970"
1646429,0,0,0,0,0,0,"C10970"
1646430,0,0,0,0,0,0,"C10970"
1646431,0,0,0,0,0,0,"C10970"
1646432,0,0,0,0,0,0,"C10970"
1647551,0,0,0,0,0,0,"R11796"
1647552,0,0,0,0,0,0,"R11796"
1647677,0,0,0,0,0,0,"R21721"
1647960,0,0,0,0,0,0,"R21721"
1648042,0,0,0,0,0,0,"R11796"
1648048,0,0,0,0,0,0,"R11796"
1648176,0,0,0,0,0,0,"R11498"
1648261,0,0,0,0,0,0,"R11498"
1648399,0,0,0,0,0,0,"R21721"
1648400,0,0,0,0,0,0,"R21721"
1648401,0,0,0,0,0,0,"R21721"
1648402,0,0,0,0,0,0,"R21721"
1648403,0,0,0,0,0,0,"R21721"
1648549,0,0,0,0,0,0,"R11796"
1648558,0,0,0,0,0,0,"R21721"
1648559,0,0,0,0,0,0,"R21721"
1648560,0,0,0,0,0,0,"R21721"
1648564,0,0,0,0,0,0,"R21721"
1648894,0,0,0,0,0,0,"R11498"
1649078,0,0,0,0,0,0,"R21721"
1649079,0,0,0,0,0,0,"R21721"
1649080,0,0,0,0,0,0,"R21721"
1649298,0,0,0,0,0,0,"R11498"
1649300,0,0,0,0,0,0,"R11498"
1649911,0,0,0,0,0,0,"R21721"
1649983,0,0,0,0,0,0,"R21721"
1650141,0,0,0,0,0,0,"R21721"
1650142,0,0,0,0,0,0,"R21721"
1651223,0,0,0,0,0,0,"R21721"
1651288,0,0,0,0,0,0,"R11498"
1651296,0,0,0,0,0,0,"R11498"
1651362,0,0,0,0,0,0,"R21721"
1651401,0,0,0,0,0,0,"R21721"
1651403,0,0,0,0,0,0,"R21721"
1651410,0,0,0,0,0,0,"R21721"
1651415,0,0,0,0,0,0,"R21721"
1651420,0,0,0,0,0,0,"R21721"
1651422,0,0,0,0,0,0,"R21721"
1651427,0,0,0,0,0,0,"R21721"
1651429,0,0,0,0,0,0,"R21721"
1651430,0,0,0,0,0,0,"R21721"
1651443,0,0,0,0,0,0,"R11796"
1651749,0,0,0,0,0,0,"R21721"
1653516,0,0,0,0,0,0,"R11921"
1654077,0,0,0,0,0,0,"R11498"
1654089,0,0,0,0,0,0,"R11498"
1656059,0,0,0,0,0,0,"R11796"
1656064,0,0,0,0,0,0,"R11498"
1656066,0,0,0,0,0,0,"R21721"
1656089,0,0,0,0,0,0,"R21721"
1656226,0,0,0,0,0,0,"R21721"
1656227,0,0,0,0,0,0,"R21721"
1656228,0,0,0,0,0,0,"R21721"
1657040,0,0,0,0,0,0,"R21721"
1657449,0,0,0,0,0,0,"R11498"
1657476,0,0,0,0,0,0,"R11796"
1657478,0,0,0,0,0,0,"R11796"
1657501,0,0,0,0,0,0,"R21721"
1657561,0,0,0,0,0,0,"R21721"
1657599,0,0,0,0,0,0,"R21721"
1657600,0,0,0,0,0,0,"R21721"
1657601,0,0,0,0,0,0,"R21721"
1657602,0,0,0,0,0,0,"R21721"
1658741,0,0,0,0,0,0,"R21721"
1661594,0,0,0,0,0,0,"R11498"
1661595,0,0,0,0,0,0,"R11498"
1661596,0,0,0,0,0,0,"R11498"
1661597,0,0,0,0,0,0,"R11498"
1661598,0,0,0,0,0,0,"R11498"
1661627,0,0,0,0,0,0,"R11498"
1661708,0,0,0,0,0,0,"R11796"
1661793,0,0,0,0,0,0,"R11498"
1661831,0,0,0,0,0,0,"R11498"
1661968,0,0,0,0,0,0,"R11796"
1661969,0,0,0,0,0,0,"R11796"
1661984,0,0,0,0,0,0,"R11498"
1661990,0,0,0,0,0,0,"R11498"
1662052,0,0,0,0,0,0,"R11498"
1662358,0,0,0,0,0,0,"R11498"
1662401,0,0,0,0,0,0,"R11921"
1662460,0,0,0,0,0,0,"R11498"
1662461,0,0,0,0,0,0,"R11498"
1662499,0,0,0,0,0,0,"R11498"
1662581,0,0,0,0,0,0,"R11498"
1662639,0,0,0,0,0,0,"R21721"
1662644,0,0,0,0,0,0,"R21721"
1662645,0,0,0,0,0,0,"R21721"
1663144,0,0,0,0,0,0,"R21721"
1663145,0,0,0,0,0,0,"R21721"
1663368,0,0,0,0,0,0,"R21721"
1663371,0,0,0,0,0,0,"R21721"
1663864,0,0,0,0,0,0,"R21721"
1664440,0,0,0,0,0,0,"R11498"
1664441,0,0,0,0,0,0,"R11498"
1664446,0,0,0,0,0,0,"R21721"
1664905,0,0,0,0,0,0,"R11921"
1664934,0,0,0,0,0,0,"C10970"
1665379,0,0,0,0,0,0,"R21721"
1665380,0,0,0,0,0,0,"R21721"
1665381,0,0,0,0,0,0,"R21721"
1666401,0,0,0,0,0,0,"R21721"
1666478,0,0,0,0,0,0,"R21721"
1666520,0,0,0,0,0,0,"G41607"
1666541,0,0,0,0,0,0,"G41607"
1666549,0,0,0,0,0,0,"C10970"
1666618,0,0,0,0,0,0,"C10970"
1666619,0,0,0,0,0,0,"C10970"
1666633,0,0,0,0,0,0,"R21721"
1666634,0,0,0,0,0,0,"R21721"
1666635,0,0,0,0,0,0,"R21721"
1666683,0,0,0,0,0,0,"R21721"
1666907,0,0,0,0,0,0,"G41607"
1666916,0,0,0,0,0,0,"G41607"
1666939,0,0,0,0,0,0,"C10970"
1666942,0,0,0,0,0,0,"C10970"
1666945,0,0,0,0,0,0,"C10970"
1666947,0,0,0,0,0,0,"C10970"
1667045,0,0,0,0,0,0,"R21721"
1667183,0,0,0,0,0,0,"R11498"
1667529,0,0,0,0,0,0,"G41607"
1667639,0,0,0,0,0,0,"R11498"
1667642,0,0,0,0,0,0,"R11498"
1667644,0,0,0,0,0,0,"R11498"
1668480,0,0,0,0,0,0,"G41607"
1669536,0,0,0,0,0,0,"R21721"
1669539,0,0,0,0,0,0,"R21721"
1669820,0,0,0,0,0,0,"R21721"
1670012,0,0,0,0,0,0,"R11921"
1670024,0,0,0,0,0,0,"R21721"
1670026,0,0,0,0,0,0,"R11921"
1670231,0,0,0,0,0,0,"R11498"
1670232,0,0,0,0,0,0,"R11498"
1670242,0,0,0,0,0,0,"R11498"
1670293,0,0,0,0,0,0,"C10970"
1670889,0,0,0,0,0,0,"G41607"
1671367,0,0,0,0,0,0,"R11498"
1672531,0,0,0,0,0,0,"R11498"
1672565,0,0,0,0,0,0,"R11921"
1672566,0,0,0,0,0,0,"R11921"
1672567,0,0,0,0,0,0,"R11921"
1672569,0,0,0,0,0,0,"R11921"
1672570,0,0,0,0,0,0,"R11921"
1672572,0,0,0,0,0,0,"R11921"
1672573,0,0,0,0,0,0,"R11921"
1673224,0,0,0,0,0,0,"R11498"
1673290,0,0,0,0,0,0,"R11498"
1675133,0,0,0,0,0,0,"R11498"
1675214,0,0,0,0,0,0,"R11498"
1678244,0,0,0,0,0,0,"R11498"
1678544,0,0,0,0,0,0,"C10970"
1678549,0,0,0,0,0,0,"C10970"
1678558,0,0,0,0,0,0,"C10970"
1678559,0,0,0,0,0,0,"C10970"
1678700,0,0,0,0,0,0,"R21721"
1678706,0,0,0,0,0,0,"C10970"
1679347,0,0,0,0,0,0,"R11796"
1679349,0,0,0,0,0,0,"R11796"
1679351,0,0,0,0,0,0,"R11796"
1679352,0,0,0,0,0,0,"R11796"
1679355,0,0,0,0,0,0,"R11796"
1679356,0,0,0,0,0,0,"R11796"
1681234,0,0,0,0,0,0,"R11498"
1681319,0,0,0,0,0,0,"R11498"
1681320,0,0,0,0,0,0,"R11498"
1681327,0,0,0,0,0,0,"R11498"
1681328,0,0,0,0,0,0,"R11498"
1681399,0,0,0,0,0,0,"R11498"
1681595,0,0,0,0,0,0,"R21721"
1681596,0,0,0,0,0,0,"R21721"
1681597,0,0,0,0,0,0,"R21721"
1682061,0,0,0,0,0,0,"R21721"
1682174,0,0,0,0,0,0,"R21721"
1682195,0,0,0,0,0,0,"R21721"
1682199,0,0,0,0,0,0,"R21721"
1682212,0,0,0,0,0,0,"R11498"
1682217,0,0,0,0,0,0,"R21721"
1682218,0,0,0,0,0,0,"R21721"
1682222,0,0,0,0,0,0,"R21721"
1682264,0,0,0,0,0,0,"R11498"
1682417,0,0,0,0,0,0,"R11498"
1682423,0,0,0,0,0,0,"R11796"
1682424,0,0,0,0,0,0,"R11796"
1682425,0,0,0,0,0,0,"R11796"
1682426,0,0,0,0,0,0,"R11796"
1682432,0,0,0,0,0,0,"R11498"
1682505,0,0,0,0,0,0,"R11498"
1682547,0,0,0,0,0,0,"R11498"
1682726,0,0,0,0,0,0,"R21721"
1683076,0,0,0,0,0,0,"R21721"
1683077,0,0,0,0,0,0,"R21721"
1683080,0,0,0,0,0,0,"R21721"
1683081,0,0,0,0,0,0,"R21721"
1683082,0,0,0,0,0,0,"R21721"
1683083,0,0,0,0,0,0,"R21721"
1683220,0,0,0,0,0,0,"R21721"
1683398,0,0,0,0,0,0,"R11796"
1683604,0,0,0,0,0,0,"R11498"
1683752,0,0,0,0,0,0,"C10970"
1683754,0,0,0,0,0,0,"R11498"
1683775,0,0,0,0,0,0,"R11498"
1684063,0,0,0,0,0,0,"G41607"
1684064,0,0,0,0,0,0,"C10970"
1684065,0,0,0,0,0,0,"C10970"
1684086,0,0,0,0,0,0,"R21721"
1684087,0,0,0,0,0,0,"R21721"
1684135,0,0,0,0,0,0,"C10970"
1684136,0,0,0,0,0,0,"C10970"
1684137,0,0,0,0,0,0,"C10970"
1684173,0,0,0,0,0,0,"R21721"
1684463,0,0,0,0,0,0,"R11498"
1684464,0,0,0,0,0,0,"R11498"
1684466,0,0,0,0,0,0,"R11498"
1684467,0,0,0,0,0,0,"R11498"
1686383,0,0,0,0,0,0,"R11498"
1686386,0,0,0,0,0,0,"R11498"
1686387,0,0,0,0,0,0,"R11498"
1686688,0,0,0,0,0,0,"R11921"
1686721,0,0,0,0,0,0,"R11498"
1686731,0,0,0,0,0,0,"R11921"
1686739,0,0,0,0,0,0,"R11921"
1686791,0,0,0,0,0,0,"R11796"
1686985,0,0,0,0,0,0,"R11498"
1686986,0,0,0,0,0,0,"R11796"
1686987,0,0,0,0,0,0,"R11796"
1686988,0,0,0,0,0,0,"R11796"
1686991,0,0,0,0,0,0,"R11796"
1687235,0,0,0,0,0,0,"R11498"
1687277,0,0,0,0,0,0,"R11498"
1687320,0,0,0,0,0,0,"R11498"
1687394,0,0,0,0,0,0,"R11498"
